Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
38.98 0 0 -20 0 LOS -inf 73.1905
38.99 0 0 -20 0 LOS -inf 73.1923
39 0 0 -20 0 LOS -inf 73.1941
39.01 0 0 -20 0 LOS -inf 73.1958
39.02 0 0 -20 0 LOS -inf 73.1976
39.03 0 0 -20 0 LOS -inf 73.1994
39.04 0 0 -20 0 LOS -inf 73.2011
39.05 0 0 -20 0 LOS -inf 73.2029
39.06 0 0 -20 0 LOS -inf 73.2046
39.07 0 0 -20 0 LOS -inf 73.2064
39.08 0 0 -20 0 LOS -inf 73.2082
39.09 0 0 -20 0 LOS -inf 73.2099
39.1 0 0 -20 0 LOS -inf 73.2117
39.11 0 0 -20 0 LOS -inf 73.2135
39.12 0 0 -20 0 LOS -inf 73.2152
39.13 0 0 -20 0 LOS -inf 73.217
39.14 0 0 -20 0 LOS -inf 73.2187
39.15 0 0 -20 0 LOS -inf 73.2205
39.16 0 0 -20 0 LOS -inf 73.2223
39.17 0 0 -20 0 LOS -inf 73.224
39.18 0 0 -20 0 LOS -inf 73.2258
39.19 0 0 -20 0 LOS -inf 73.2275
39.2 0 0 -20 0 LOS -inf 73.2293
39.21 0 0 -20 0 LOS -inf 73.231
39.22 0 0 -20 0 LOS -inf 73.2328
39.23 0 0 -20 0 LOS -inf 73.2346
39.24 0 0 -20 0 LOS -inf 73.2363
39.25 0 0 -20 0 LOS -inf 73.2381
39.26 0 0 -20 0 LOS -inf 73.2398
39.27 0 0 -20 0 LOS -inf 73.2416
39.28 0 0 -20 0 LOS -inf 73.2433
39.29 0 0 -20 0 LOS -inf 73.2451
39.3 0 0 -20 0 LOS -inf 73.2469
39.31 0 0 -20 0 LOS -inf 73.2486
39.32 0 0 -20 0 LOS -inf 73.2504
39.33 0 0 -20 0 LOS -inf 73.2521
39.34 0 0 -20 0 LOS -inf 73.2539
39.35 0 0 -20 0 LOS -inf 73.2556
39.36 0 0 -20 0 LOS -inf 73.2574
39.37 0 0 -20 0 LOS -inf 73.2591
39.38 0 0 -20 0 LOS -inf 73.2609
39.39 0 0 -20 0 LOS -inf 73.2626
39.4 0 0 -20 0 LOS -inf 73.2644
39.41 0 0 -20 0 LOS -inf 73.2662
39.42 0 0 -20 0 LOS -inf 73.2679
39.43 0 0 -20 0 LOS -inf 73.2697
39.44 0 0 -20 0 LOS -inf 73.2714
39.45 0 0 -20 0 LOS -inf 73.2732
39.46 0 0 -20 0 LOS -inf 73.2749
39.47 0 0 -20 0 LOS -inf 73.2767
39.48 0 0 -20 0 LOS -inf 73.2784
39.49 0 0 -20 0 LOS -inf 73.2802
39.5 0 0 -20 0 LOS -inf 73.2819
39.51 0 0 -20 0 LOS -inf 73.2837
39.52 0 0 -20 0 LOS -inf 73.2854
39.53 0 0 -20 0 LOS -inf 73.2872
39.54 0 0 -20 0 LOS -inf 73.2889
39.55 0 0 -20 0 LOS -inf 73.2907
39.56 0 0 -20 0 LOS -inf 73.2924
39.57 0 0 -20 0 LOS -inf 73.2942
39.58 0 0 -20 0 LOS -inf 73.2959
39.59 0 0 -20 0 LOS -inf 73.2977
39.6 0 0 -20 0 LOS -inf 73.2994
39.61 0 0 -20 0 LOS -inf 73.3012
39.62 0 0 -20 0 LOS -inf 73.3029
39.63 0 0 -20 0 LOS -inf 73.3046
39.64 0 0 -20 0 LOS -inf 73.3064
39.65 0 0 -20 0 LOS -inf 73.3081
39.66 0 0 -20 0 LOS -inf 73.3099
39.67 0 0 -20 0 LOS -inf 73.3116
39.68 0 0 -20 0 LOS -inf 73.3134
39.69 0 0 -20 0 LOS -inf 73.3151
39.7 0 0 -20 0 LOS -inf 73.3169
39.71 0 0 -20 0 LOS -inf 73.3186
39.72 0 0 -20 0 LOS -inf 73.3204
39.73 0 0 -20 0 LOS -inf 73.3221
39.74 0 0 -20 0 LOS -inf 73.3238
39.75 0 0 -20 0 LOS -inf 73.3256
39.76 0 0 -20 0 LOS -inf 73.3273
39.77 0 0 -20 0 LOS -inf 73.3291
39.78 0 0 -20 0 LOS -inf 73.3308
39.79 0 0 -20 0 LOS -inf 73.3326
39.8 0 0 -20 0 LOS -inf 73.3343
39.81 0 0 -20 0 LOS -inf 73.336
39.82 0 0 -20 0 LOS -inf 73.3378
39.83 0 0 -20 0 LOS -inf 73.3395
39.84 0 0 -20 0 LOS -inf 73.3413
39.85 0 0 -20 0 LOS -inf 73.343
39.86 0 0 -20 0 LOS -inf 73.3448
39.87 0 0 -20 0 LOS -inf 73.3465
39.88 0 0 -20 0 LOS -inf 73.3482
39.89 0 0 -20 0 LOS -inf 73.35
39.9 0 0 -20 0 LOS -inf 73.3517
39.91 0 0 -20 0 LOS -inf 73.3535
39.92 0 0 -20 0 LOS -inf 73.3552
39.93 0 0 -20 0 LOS -inf 73.3569
39.94 0 0 -20 0 LOS -inf 73.3587
39.95 0 0 -20 0 LOS -inf 73.3604
39.96 0 0 -20 0 LOS -inf 73.3621
39.97 0 0 -20 0 LOS -inf 73.3639
39.98 0 0 -20 0 LOS -inf 73.3656
39.99 0 0 -20 0 LOS -inf 73.3674
